Date,Open,High,Low,Close,Adj Close,Volume
1988-11-08,2132.820068,2146.870117,2119.669922,2127.489990,2127.489990,14580000
1988-11-09,2121.620117,2134.250000,2100.820068,2118.239990,2118.239990,17900000
1988-11-10,2116.290039,2132.820068,2103.310059,2114.689941,2114.689941,13230000
1988-11-11,2102.419922,2107.040039,2063.479980,2067.030029,2067.030029,16780000
1988-11-14,2078.050049,2084.810059,2050.850098,2065.080078,2065.080078,17470000
1988-11-15,2073.080078,2088.020020,2060.280029,2077.169922,2077.169922,12940000
1988-11-16,2077.520020,2081.429932,2026.670044,2038.579956,2038.579956,22830000
1988-11-17,2055.830078,2064.189941,2033.250000,2052.449951,2052.449951,14510000
1988-11-18,2059.389893,2070.409912,2047.119995,2062.409912,2062.409912,15370000
1988-11-21,2058.679932,2070.060059,2036.810059,2065.969971,2065.969971,12200000
1988-11-22,2062.050049,2086.770020,2052.629883,2077.699951,2077.699951,13320000
1988-11-23,2078.770020,2103.489990,2071.479980,2092.280029,2092.280029,12750000
1988-11-25,2078.229980,2085.530029,2062.770020,2074.679932,2074.679932,9480000
1988-11-28,2074.679932,2095.479980,2062.229980,2081.439941,2081.439941,12320000
1988-11-29,2079.659912,2112.729980,2072.370117,2101.530029,2101.530029,14940000
1988-11-30,2104.909912,2126.600098,2095.479980,2114.510010,2114.510010,15590000
1988-12-01,2110.949951,2120.020020,2095.479980,2101.879883,2101.879883,13580000
1988-12-02,2089.260010,2105.800049,2075.389893,2092.280029,2092.280029,14440000
1988-12-05,2095.129883,2135.489990,2092.639893,2123.760010,2123.760010,16100000
1988-12-06,2126.239990,2158.959961,2117.179932,2149.360107,2149.360107,17780000
1988-12-07,2147.219971,2167.500000,2136.379883,2153.629883,2153.629883,19160000
1988-12-08,2146.159912,2162.699951,2133.179932,2141.709961,2141.709961,16030000
1988-12-09,2139.219971,2157.000000,2131.399902,2143.489990,2143.489990,11650000
1988-12-12,2149.889893,2165.179932,2133.889893,2139.580078,2139.580078,11370000
1988-12-13,2135.840088,2151.139893,2119.310059,2143.489990,2143.489990,15210000
1988-12-14,2136.550049,2149.709961,2121.439941,2134.250000,2134.250000,12470000
1988-12-15,2133.179932,2146.870117,2120.909912,2133.000000,2133.000000,11040000
1988-12-16,2139.110107,2155.000000,2131.250000,2150.709961,2150.709961,27140000
1988-12-19,2144.290039,2179.639893,2141.070068,2172.679932,2172.679932,17740000
1988-12-20,2180.000000,2192.679932,2161.250000,2166.070068,2166.070068,18980000
1988-12-21,2164.639893,2178.570068,2146.070068,2164.639893,2164.639893,16040000
1988-12-22,2164.639893,2176.429932,2151.429932,2160.360107,2160.360107,16800000
1988-12-23,2164.459961,2176.790039,2157.860107,2168.929932,2168.929932,6000000
1988-12-27,2168.040039,2179.290039,2156.429932,2162.679932,2162.679932,7400000
1988-12-28,2166.070068,2179.639893,2153.570068,2166.429932,2166.429932,10190000
1988-12-29,2169.110107,2193.040039,2165.179932,2182.679932,2182.679932,12220000
1988-12-30,2183.389893,2193.750000,2162.500000,2168.570068,2168.570068,11140000
1989-01-03,2163.209961,2168.389893,2127.139893,2144.639893,2144.639893,17310000
1989-01-04,2153.750000,2183.389893,2146.610107,2177.679932,2177.679932,15710000
1989-01-05,2184.290039,2205.179932,2173.040039,2190.540039,2190.540039,20310000
1989-01-06,2195.889893,2213.750000,2182.320068,2194.290039,2194.290039,16500000
1989-01-09,2194.820068,2209.110107,2185.000000,2199.459961,2199.459961,18420000
1989-01-10,2205.360107,2213.750000,2182.320068,2193.209961,2193.209961,14690000
1989-01-11,2191.959961,2211.959961,2185.709961,2206.429932,2206.429932,14790000
1989-01-12,2209.110107,2239.110107,2200.709961,2222.320068,2222.320068,21440000
1989-01-13,2222.860107,2235.000000,2210.540039,2226.070068,2226.070068,14450000
1989-01-16,2223.389893,2236.250000,2215.360107,2224.639893,2224.639893,11020000
1989-01-17,2217.139893,2227.500000,2203.750000,2214.639893,2214.639893,15810000
1989-01-18,2216.070068,2247.320068,2202.500000,2238.750000,2238.750000,22650000
1989-01-19,2241.250000,2254.639893,2225.709961,2239.110107,2239.110107,20760000
1989-01-20,2236.610107,2249.459961,2221.250000,2235.360107,2235.360107,21660000
1989-01-23,2238.929932,2254.639893,2214.290039,2218.389893,2218.389893,18570000
1989-01-24,2220.889893,2264.820068,2214.820068,2256.429932,2256.429932,23610000
1989-01-25,2260.709961,2277.679932,2242.320068,2265.889893,2265.889893,25690000
1989-01-26,2261.610107,2303.570068,2252.860107,2291.070068,2291.070068,28490000
1989-01-27,2307.320068,2349.639893,2295.179932,2322.860107,2322.860107,40880000
1989-01-30,2320.709961,2336.610107,2304.820068,2324.110107,2324.110107,26990000
1989-01-31,2323.209961,2350.179932,2302.679932,2342.320068,2342.320068,28060000
1989-02-01,2334.290039,2355.000000,2319.290039,2338.209961,2338.209961,34960000
1989-02-02,2340.360107,2352.860107,2319.639893,2333.750000,2333.750000,18290000
1989-02-03,2326.790039,2348.750000,2319.290039,2331.250000,2331.250000,17260000
1989-02-06,2326.610107,2338.040039,2307.669922,2321.070068,2321.070068,15610000
1989-02-07,2318.389893,2363.750000,2314.639893,2347.139893,2347.139893,34070000
1989-02-08,2355.709961,2369.290039,2332.860107,2343.209961,2343.209961,21970000
1989-02-09,2328.040039,2347.679932,2308.389893,2323.040039,2323.040039,32770000
1989-02-10,2299.639893,2322.320068,2278.929932,2286.070068,2286.070068,19820000
1989-02-13,2275.709961,2295.709961,2266.070068,2282.500000,2282.500000,16380000
1989-02-14,2297.500000,2308.040039,2274.820068,2281.250000,2281.250000,21650000
1989-02-15,2278.040039,2309.639893,2275.709961,2303.929932,2303.929932,19630000
1989-02-16,2311.250000,2326.070068,2293.040039,2311.429932,2311.429932,18930000
1989-02-17,2310.179932,2339.110107,2301.959961,2324.820068,2324.820068,21000000
1989-02-21,2330.000000,2340.889893,2311.790039,2326.429932,2326.429932,15480000
1989-02-22,2323.040039,2327.500000,2276.429932,2283.929932,2283.929932,20020000
1989-02-23,2276.790039,2295.709961,2266.959961,2289.459961,2289.459961,16700000
1989-02-24,2288.389893,2291.790039,2242.679932,2245.540039,2245.540039,18650000
1989-02-27,2244.110107,2260.179932,2232.139893,2250.360107,2250.360107,15530000
1989-02-28,2254.820068,2269.820068,2242.679932,2258.389893,2258.389893,15860000
1989-03-01,2267.320068,2277.500000,2234.820068,2243.040039,2243.040039,20020000
1989-03-02,2244.110107,2274.820068,2239.820068,2265.709961,2265.709961,17660000
1989-03-03,2264.110107,2281.790039,2255.000000,2274.290039,2274.290039,16630000
1989-03-06,2283.040039,2302.500000,2270.360107,2294.820068,2294.820068,16520000
1989-03-07,2294.820068,2308.570068,2278.929932,2290.709961,2290.709961,18090000
1989-03-08,2288.929932,2316.790039,2280.000000,2295.540039,2295.540039,17510000
1989-03-09,2294.459961,2306.610107,2282.860107,2291.429932,2291.429932,16710000
1989-03-10,2285.000000,2295.540039,2261.610107,2282.139893,2282.139893,17430000
1989-03-13,2287.679932,2319.639893,2282.679932,2306.250000,2306.250000,17880000
1989-03-14,2314.290039,2322.679932,2296.790039,2306.250000,2306.250000,14750000
1989-03-15,2311.250000,2332.860107,2300.709961,2320.540039,2320.540039,21000000
1989-03-16,2322.320068,2351.070068,2315.360107,2340.709961,2340.709961,25190000
1989-03-17,2292.679932,2307.679932,2267.860107,2292.139893,2292.139893,39410000
1989-03-20,2280.000000,2286.250000,2249.459961,2262.500000,2262.500000,19600000
1989-03-21,2277.139893,2284.820068,2259.639893,2266.250000,2266.250000,15380000
1989-03-22,2266.790039,2276.610107,2247.139893,2263.209961,2263.209961,15220000
1989-03-23,2265.709961,2274.820068,2235.889893,2243.040039,2243.040039,20520000
1989-03-27,2240.540039,2264.290039,2234.459961,2257.860107,2257.860107,12490000
1989-03-28,2269.459961,2287.860107,2258.929932,2275.540039,2275.540039,17320000
1989-03-29,2274.010010,2293.620117,2262.649902,2281.520020,2281.520020,14520000
1989-03-30,2281.340088,2296.919922,2264.300049,2281.340088,2281.340088,17800000
1989-03-31,2286.469971,2303.340088,2277.489990,2293.620117,2293.620117,15980000
1989-04-03,2296.189941,2317.449951,2284.090088,2304.800049,2304.800049,16240000
1989-04-04,2299.479980,2314.879883,2282.439941,2298.199951,2298.199951,15710000
1989-04-05,2297.290039,2315.800049,2286.840088,2304.800049,2304.800049,15960000
1989-04-06,2298.389893,2305.719971,2282.810059,2291.969971,2291.969971,14120000
1989-04-07,2287.020020,2314.879883,2282.070068,2304.800049,2304.800049,15400000
1989-04-10,2304.800049,2316.350098,2293.620117,2301.870117,2301.870117,12940000
1989-04-11,2304.429932,2321.479980,2295.270020,2311.580078,2311.580078,15160000
1989-04-12,2315.800049,2332.840088,2304.439941,2319.649902,2319.649902,18390000
1989-04-13,2315.610107,2321.850098,2289.590088,2296.000000,2296.000000,14690000
1989-04-14,2319.830078,2342.929932,2308.830078,2337.060059,2337.060059,20690000
1989-04-17,2332.110107,2348.419922,2324.229980,2337.790039,2337.790039,13760000
1989-04-18,2356.850098,2386.000000,2351.360107,2379.399902,2379.399902,25240000
1989-04-19,2377.379883,2398.459961,2369.500000,2386.909912,2386.909912,21700000
1989-04-20,2390.389893,2399.189941,2356.850098,2377.379883,2377.379883,21410000
1989-04-21,2383.429932,2412.570068,2373.350098,2409.459961,2409.459961,27210000
1989-04-24,2396.629883,2416.060059,2385.080078,2402.679932,2402.679932,18550000
1989-04-25,2407.800049,2421.550049,2378.850098,2386.850098,2386.850098,21850000
1989-04-26,2392.590088,2404.139893,2373.899902,2389.100098,2389.100098,17050000
1989-04-27,2392.780029,2433.100098,2387.830078,2418.989990,2418.989990,25780000
1989-04-28,2420.090088,2430.169922,2403.590088,2418.800049,2418.800049,17410000
1989-05-01,2402.489990,2420.449951,2390.030029,2414.959961,2414.959961,14110000
1989-05-02,2415.689941,2434.379883,2394.610107,2402.860107,2402.860107,29030000
1989-05-03,2398.459961,2410.560059,2382.510010,2393.699951,2393.699951,16060000
1989-05-04,2388.379883,2399.010010,2373.350098,2384.899902,2384.899902,14680000
1989-05-05,2398.739990,2415.689941,2371.879883,2381.959961,2381.959961,18100000
1989-05-08,2376.280029,2387.280029,2356.300049,2376.469971,2376.469971,17290000
1989-05-09,2377.929932,2390.030029,2356.850098,2371.330078,2371.330078,15940000
1989-05-10,2376.649902,2387.830078,2361.250000,2374.449951,2374.449951,15980000
1989-05-11,2382.330078,2393.510010,2365.830078,2382.879883,2382.879883,15820000
1989-05-12,2426.320068,2447.949951,2408.540039,2439.699951,2439.699951,28690000
1989-05-15,2445.750000,2474.889893,2432.370117,2463.889893,2463.889893,32410000
1989-05-16,2453.629883,2469.760010,2439.879883,2453.449951,2453.449951,20170000
1989-05-17,2457.840088,2478.739990,2439.699951,2462.429932,2462.429932,22230000
1989-05-18,2457.659912,2482.770020,2448.860107,2470.120117,2470.120117,20860000
1989-05-19,2476.719971,2509.340088,2468.290039,2501.100098,2501.100098,48360000
1989-05-22,2511.729980,2521.629883,2481.300049,2502.020020,2502.020020,23520000
1989-05-23,2488.820068,2501.830078,2467.189941,2478.010010,2478.010010,23400000
1989-05-24,2469.570068,2494.679932,2458.030029,2483.870117,2483.870117,21640000
1989-05-25,2478.000000,2498.719971,2467.560059,2482.590088,2482.590088,17150000
1989-05-26,2479.840088,2501.830078,2473.060059,2493.770020,2493.770020,18500000
1989-05-30,2503.489990,2510.659912,2459.739990,2475.550049,2475.550049,19040000
1989-05-31,2475.000000,2497.060059,2462.679932,2480.149902,2480.149902,17990000
1989-06-01,2477.669922,2504.229980,2469.669922,2490.629883,2490.629883,60820000
1989-06-02,2505.330078,2530.879883,2492.459961,2517.830078,2517.830078,47860000
1989-06-05,2520.219971,2523.709961,2476.840088,2480.699951,2480.699951,18810000
1989-06-06,2490.989990,2507.540039,2471.320068,2496.320068,2496.320068,21520000
1989-06-07,2504.409912,2526.649902,2493.379883,2512.320068,2512.320068,20970000
1989-06-08,2518.560059,2534.379883,2499.810059,2516.909912,2516.909912,25430000
1989-06-09,2518.750000,2533.639893,2494.850098,2513.419922,2513.419922,20310000
1989-06-12,2505.780029,2528.169922,2484.699951,2518.840088,2518.840088,16340000
1989-06-13,2501.679932,2520.709961,2484.699951,2503.540039,2503.540039,19810000
1989-06-14,2506.899902,2520.709961,2486.010010,2503.360107,2503.360107,16390000
1989-06-15,2479.949951,2505.969971,2460.820068,2475.000000,2475.000000,20680000
1989-06-16,2465.669922,2495.520020,2461.570068,2486.379883,2486.379883,37940000
1989-06-19,2480.080078,2497.149902,2465.100098,2479.889893,2479.889893,15290000
1989-06-20,2481.030029,2496.020020,2463.959961,2472.879883,2472.879883,14520000
1989-06-21,2473.820068,2489.379883,2450.870117,2464.909912,2464.909912,17590000
1989-06-22,2462.820068,2489.750000,2452.770020,2481.979980,2481.979980,18230000
1989-06-23,2500.000000,2536.040039,2490.139893,2531.870117,2531.870117,28220000
1989-06-26,2524.280029,2536.989990,2500.570068,2511.379883,2511.379883,17160000
1989-06-27,2517.830078,2544.949951,2507.399902,2526.370117,2526.370117,20760000
1989-06-28,2521.620117,2531.870117,2485.770020,2504.739990,2504.739990,18420000
1989-06-29,2493.929932,2500.000000,2451.250000,2458.270020,2458.270020,19240000
1989-06-30,2459.979980,2466.050049,2412.939941,2440.060059,2440.060059,21060000
1989-07-03,2448.790039,2461.489990,2434.370117,2452.770020,2452.770020,7220000
1989-07-05,2446.129883,2467.179932,2431.530029,2456.560059,2456.560059,14480000
1989-07-06,2465.100098,2475.530029,2446.510010,2462.439941,2462.439941,12680000
1989-07-07,2469.270020,2503.219971,2456.560059,2487.860107,2487.860107,17790000
1989-07-10,2492.790039,2513.469971,2482.739990,2502.659912,2502.659912,13510000
1989-07-11,2518.780029,2537.370117,2503.409912,2514.610107,2514.610107,16750000
1989-07-12,2519.540039,2543.250000,2504.929932,2532.629883,2532.629883,14370000
1989-07-13,2530.919922,2553.300049,2517.830078,2538.320068,2538.320068,15760000
1989-07-14,2542.679932,2563.159912,2512.520020,2554.820068,2554.820068,22470000
1989-07-17,2543.429932,2565.820068,2535.850098,2553.489990,2553.489990,14010000
1989-07-18,2546.280029,2560.699951,2531.679932,2544.760010,2544.760010,12420000
1989-07-19,2552.159912,2590.479980,2546.469971,2584.409912,2584.409912,23370000
1989-07-20,2588.770020,2616.459961,2566.580078,2575.489990,2575.489990,25300000
1989-07-21,2567.139893,2613.810059,2558.229980,2607.360107,2607.360107,26980000
1989-07-24,2594.080078,2607.550049,2574.360107,2584.979980,2584.979980,18240000
1989-07-25,2586.679932,2610.389893,2565.629883,2583.080078,2583.080078,21250000
1989-07-26,2577.770020,2621.209961,2563.729980,2613.050049,2613.050049,22470000
1989-07-27,2622.149902,2649.280029,2604.699951,2635.429932,2635.429932,25430000
1989-07-28,2636.949951,2656.679932,2615.709961,2635.239990,2635.239990,20070000
1989-07-31,2631.070068,2668.250000,2615.520020,2660.659912,2660.659912,19130000
1989-08-01,2665.969971,2687.030029,2628.979980,2641.120117,2641.120117,33280000
1989-08-02,2637.330078,2668.439941,2426.330078,2657.439941,2657.439941,20960000
1989-08-03,2654.399902,2676.969971,2640.739990,2661.610107,2661.610107,19490000
1989-08-04,2646.620117,2679.439941,2629.169922,2653.449951,2653.449951,19220000
1989-08-07,2655.540039,2701.820068,2643.590088,2694.989990,2694.989990,22060000
1989-08-08,2698.409912,2718.510010,2676.969971,2699.169922,2699.169922,24490000
1989-08-09,2698.409912,2725.149902,2678.110107,2686.080078,2686.080078,24750000
1989-08-10,2682.090088,2732.929932,2669.580078,2712.629883,2712.629883,21570000
1989-08-11,2733.879883,2747.530029,2668.060059,2683.989990,2683.989990,27250000
1989-08-14,2671.469971,2702.959961,2654.969971,2677.919922,2677.919922,19200000
1989-08-15,2686.270020,2705.239990,2665.020020,2687.780029,2687.780029,16450000
1989-08-16,2695.370117,2712.250000,2680.580078,2693.290039,2693.290039,15450000
1989-08-17,2693.469971,2703.719971,2663.129883,2679.629883,2679.629883,16120000
1989-08-18,2672.610107,2697.290039,2665.969971,2687.969971,2687.969971,20530000
1989-08-21,2680.000000,2693.290039,2640.739990,2647.000000,2647.000000,16270000
1989-08-22,2642.449951,2659.709961,2619.709961,2650.989990,2650.989990,17400000
1989-08-23,2655.350098,2683.610107,2641.199951,2678.110107,2678.110107,17100000
1989-08-24,2684.750000,2738.429932,2672.229980,2734.639893,2734.639893,28860000
1989-08-25,2735.959961,2758.729980,2715.479980,2732.360107,2732.360107,19160000
1989-08-28,2720.600098,2748.100098,2710.739990,2743.360107,2743.360107,19240000
1989-08-29,2738.409912,2757.600098,2704.979980,2726.629883,2726.629883,21430000
1989-08-30,2724.919922,2753.610107,2705.360107,2728.149902,2728.149902,20920000
1989-08-31,2729.100098,2744.679932,2717.899902,2737.270020,2737.270020,17130000
1989-09-01,2732.330078,2766.909912,2726.820068,2752.090088,2752.090088,16860000
1989-09-05,2748.479980,2768.239990,2731.760010,2744.679932,2744.679932,18320000
1989-09-06,2740.879883,2752.090088,2697.949951,2719.790039,2719.790039,22990000
1989-09-07,2726.439941,2748.100098,2692.060059,2706.879883,2706.879883,21040000
1989-09-08,2711.050049,2728.719971,2679.330078,2709.540039,2709.540039,20530000
1989-09-11,2701.750000,2720.739990,2677.050049,2704.409912,2704.409912,17050000
1989-09-12,2699.459961,2726.060059,2689.590088,2707.260010,2707.260010,16050000
1989-09-13,2708.959961,2725.870117,2671.350098,2679.520020,2679.520020,20370000
1989-09-14,2676.669922,2690.159912,2647.610107,2664.889893,2664.889893,16980000
1989-09-15,2673.250000,2695.669922,2643.050049,2674.580078,2674.580078,36730000
1989-09-18,2671.729980,2694.909912,2662.610107,2687.500000,2687.500000,13580000
1989-09-19,2689.780029,2709.350098,2675.909912,2687.310059,2687.310059,13630000
1989-09-20,2685.790039,2703.459961,2672.489990,2683.889893,2683.889893,13250000
1989-09-21,2690.350098,2707.830078,2665.649902,2680.280029,2680.280029,14320000
1989-09-22,2680.850098,2696.620117,2667.550049,2681.610107,2681.610107,11610000
1989-09-25,2674.389893,2685.409912,2647.610107,2659.189941,2659.189941,12530000
1989-09-26,2664.510010,2688.639893,2652.929932,2663.939941,2663.939941,16010000
1989-09-27,2647.219971,2685.030029,2636.780029,2673.060059,2673.060059,25980000
1989-09-28,2678.379883,2709.159912,2657.860107,2694.909912,2694.909912,19920000
1989-09-29,2700.229980,2721.120117,2675.719971,2692.820068,2692.820068,17850000
1989-10-02,2692.820068,2724.159912,2677.050049,2713.719971,2713.719971,16370000
1989-10-03,2726.060059,2765.959961,2708.969971,2754.560059,2754.560059,28590000
1989-10-04,2761.209961,2785.520020,2738.790039,2771.090088,2771.090088,33390000
1989-10-05,2766.139893,2797.110107,2747.149902,2773.560059,2773.560059,19990000
1989-10-06,2783.050049,2808.129883,2765.580078,2785.520020,2785.520020,22280000
1989-10-09,2784.949951,2804.520020,2766.320068,2791.409912,2791.409912,9360000
1989-10-10,2791.979980,2809.080078,2766.530029,2785.330078,2785.330078,14840000
1989-10-11,2775.820068,2790.979980,2750.820068,2773.360107,2773.360107,20120000
1989-10-12,2770.080078,2785.250000,2744.060059,2759.840088,2759.840088,18150000
1989-10-13,2753.280029,2773.360107,2545.489990,2569.260010,2569.260010,37620000
1989-10-16,2523.770020,2667.419922,2496.929932,2657.379883,2657.379883,69200000
1989-10-17,2638.929932,2665.370117,2588.729980,2638.729980,2638.729980,33610000
1989-10-18,2626.840088,2664.340088,2610.659912,2643.649902,2643.649902,20470000
1989-10-19,2659.020020,2707.580078,2650.610107,2683.199951,2683.199951,22880000
1989-10-20,2684.219971,2703.070068,2660.250000,2689.139893,2689.139893,26020000
1989-10-23,2681.959961,2704.709961,2648.770020,2662.909912,2662.909912,18130000
1989-10-24,2652.870117,2680.739990,2570.280029,2659.219971,2659.219971,33630000
1989-10-25,2646.110107,2684.840088,2627.659912,2653.280029,2653.280029,18720000
1989-10-26,2642.620117,2657.989990,2597.739990,2613.729980,2613.729980,23200000
1989-10-27,2603.070068,2621.110107,2573.560059,2596.719971,2596.719971,22440000
1989-10-30,2603.070068,2627.050049,2588.110107,2603.479980,2603.479980,15130000
1989-10-31,2614.959961,2662.090088,2606.969971,2645.080078,2645.080078,22380000
1989-11-01,2640.570068,2665.780029,2622.949951,2645.899902,2645.899902,21670000
1989-11-02,2640.570068,2653.689941,2607.580078,2631.560059,2631.560059,18460000
1989-11-03,2622.340088,2650.820068,2612.909912,2629.510010,2629.510010,14940000
1989-11-06,2615.780029,2621.719971,2574.590088,2582.169922,2582.169922,17540000
1989-11-07,2576.840088,2608.810059,2563.110107,2597.129883,2597.129883,18990000
1989-11-08,2603.280029,2644.260010,2594.669922,2623.360107,2623.360107,18420000
1989-11-09,2620.080078,2634.840088,2595.899902,2603.689941,2603.689941,14180000
1989-11-10,2615.370117,2635.860107,2603.070068,2625.610107,2625.610107,16980000
1989-11-13,2627.459961,2648.360107,2602.050049,2626.429932,2626.429932,15880000
1989-11-14,2626.840088,2640.570068,2597.129883,2610.250000,2610.250000,16530000
1989-11-15,2618.439941,2641.600098,2600.000000,2632.580078,2632.580078,18590000
1989-11-16,2636.270020,2650.610107,2613.520020,2635.659912,2635.659912,15230000
1989-11-17,2632.580078,2665.370117,2623.149902,2652.659912,2652.659912,22330000
1989-11-20,2651.449951,2659.560059,2615.399902,2632.040039,2632.040039,15430000
1989-11-21,2636.300049,2654.219971,2614.969971,2639.290039,2639.290039,15650000
1989-11-22,2640.360107,2668.300049,2629.909912,2656.780029,2656.780029,13610000
1989-11-24,2659.979980,2686.010010,2657.000000,2675.550049,2675.550049,9890000
1989-11-27,2678.750000,2713.949951,2663.399902,2694.969971,2694.969971,20410000
1989-11-28,2691.550049,2715.020020,2677.260010,2702.010010,2702.010010,21400000
1989-11-29,2697.739990,2713.100098,2677.469971,2688.780029,2688.780029,16420000
1989-11-30,2693.899902,2718.219971,2681.949951,2706.270020,2706.270020,17730000
1989-12-01,2712.669922,2763.870117,2705.419922,2747.649902,2747.649902,32640000
1989-12-04,2751.489990,2772.179932,2731.020020,2753.629883,2753.629883,19660000
1989-12-05,2757.679932,2773.889893,2731.229980,2741.679932,2741.679932,19190000
1989-12-06,2738.270020,2754.909912,2722.699951,2736.770020,2736.770020,15390000
1989-12-07,2733.149902,2756.830078,2702.000000,2720.780029,2720.780029,16470000
1989-12-08,2733.149902,2750.850098,2716.510010,2731.439941,2731.439941,13500000
1989-12-11,2725.469971,2742.750000,2705.629883,2728.239990,2728.239990,14470000
1989-12-12,2732.290039,2764.510010,2716.510010,2752.129883,2752.129883,21390000
1989-12-13,2758.739990,2784.770020,2737.199951,2761.090088,2761.090088,19870000
1989-12-14,2751.280029,2771.330078,2732.080078,2753.629883,2753.629883,17890000
1989-12-15,2756.820068,2763.649902,2703.919922,2739.550049,2739.550049,38290000
1989-12-18,2734.209961,2755.550049,2679.820068,2697.530029,2697.530029,19950000
1989-12-19,2694.320068,2720.139893,2658.699951,2695.610107,2695.610107,21670000
1989-12-20,2701.149902,2719.070068,2667.020020,2687.929932,2687.929932,20060000
1989-12-21,2696.459961,2714.159912,2671.719971,2691.129883,2691.129883,22750000
1989-12-22,2693.260010,2721.199951,2682.590088,2711.389893,2711.389893,11320000
1989-12-26,2711.179932,2728.879883,2694.750000,2709.260010,2709.260010,7510000
1989-12-27,2711.600098,2739.120117,2700.300049,2724.399902,2724.399902,12500000
1989-12-28,2725.469971,2742.530029,2709.040039,2732.300049,2732.300049,12200000
1989-12-29,2736.350098,2763.010010,2726.959961,2753.199951,2753.199951,14580000
1990-01-02,2748.719971,2811.649902,2732.510010,2810.149902,2810.149902,20680000
1990-01-03,2814.199951,2834.040039,2786.260010,2809.729980,2809.729980,23620000
1990-01-04,2804.389893,2821.459961,2766.419922,2796.080078,2796.080078,24370000
1990-01-05,2786.899902,2810.149902,2758.110107,2773.250000,2773.250000,20290000
1990-01-08,2761.729980,2803.969971,2753.409912,2794.370117,2794.370117,16610000
1990-01-09,2792.879883,2810.790039,2760.030029,2766.000000,2766.000000,15800000
1990-01-10,2758.110107,2772.820068,2725.469971,2750.639893,2750.639893,19950000
1990-01-11,2764.929932,2783.270020,2748.290039,2760.669922,2760.669922,15790000
1990-01-12,2722.050049,2735.919922,2675.979980,2689.209961,2689.209961,24180000
1990-01-15,2682.379883,2698.110107,2656.360107,2669.370117,2669.370117,18630000
1990-01-16,2645.479980,2698.379883,2634.169922,2692.620117,2692.620117,25000000
1990-01-17,2692.830078,2711.389893,2643.770020,2659.129883,2659.129883,21310000
1990-01-18,2639.709961,2678.110107,2625.850098,2666.379883,2666.379883,22750000
1990-01-19,2680.250000,2696.889893,2657.850098,2677.899902,2677.899902,23360000
1990-01-22,2672.750000,2683.330078,2595.270020,2600.449951,2600.449951,20060000
1990-01-23,2619.370117,2639.639893,2584.010010,2615.320068,2615.320068,22520000
1990-01-24,2547.750000,2619.590088,2534.229980,2604.500000,2604.500000,28070000
1990-01-25,2615.770020,2628.830078,2546.169922,2561.040039,2561.040039,22160000
1990-01-26,2561.709961,2591.669922,2516.889893,2559.229980,2559.229980,25730000
1990-01-29,2563.290039,2583.560059,2522.969971,2553.379883,2553.379883,16540000
1990-01-30,2559.229980,2576.129883,2513.060059,2543.239990,2543.239990,24910000
1990-01-31,2556.750000,2600.899902,2546.850098,2590.540039,2590.540039,22510000
1990-02-01,2594.139893,2611.489990,2571.850098,2586.260010,2586.260010,19800000
1990-02-02,2581.979980,2623.649902,2577.030029,2602.699951,2602.699951,18700000
1990-02-05,2599.320068,2633.560059,2592.120117,2622.520020,2622.520020,13650000
1990-02-06,2618.459961,2629.500000,2588.290039,2606.310059,2606.310059,16210000
1990-02-07,2593.020020,2651.350098,2579.280029,2640.090088,2640.090088,20750000
1990-02-08,2643.919922,2674.320068,2622.300049,2644.370117,2644.370117,20620000
1990-02-09,2647.520020,2666.669922,2628.149902,2648.199951,2648.199951,15590000
1990-02-12,2642.790039,2652.479980,2610.590088,2619.139893,2619.139893,12420000
1990-02-13,2622.750000,2639.189941,2592.570068,2624.100098,2624.100098,18920000
1990-02-14,2625.669922,2643.689941,2608.110107,2624.320068,2624.320068,14730000
1990-02-15,2622.300049,2658.780029,2614.860107,2649.550049,2649.550049,18180000
1990-02-16,2652.929932,2669.370117,2623.649902,2635.590088,2635.590088,23130000
1990-02-20,2608.780029,2619.139893,2579.050049,2596.850098,2596.850098,17460000
1990-02-21,2563.510010,2602.479980,2556.310059,2583.560059,2583.560059,20680000
1990-02-22,2594.820068,2622.300049,2568.020020,2574.770020,2574.770020,21200000
1990-02-23,2557.879883,2591.439941,2540.989990,2564.189941,2564.189941,19600000
1990-02-26,2565.770020,2606.300049,2560.129883,2602.479980,2602.479980,17800000
1990-02-27,2601.350098,2637.840088,2592.120117,2617.120117,2617.120117,21700000
1990-02-28,2615.989990,2652.479980,2603.600098,2627.250000,2627.250000,22990000
1990-03-01,2621.620117,2655.629883,2607.879883,2635.590088,2635.590088,23220000
1990-03-02,2639.189941,2669.820068,2630.179932,2660.360107,2660.360107,20100000
1990-03-05,2654.729980,2675.219971,2636.709961,2649.550049,2649.550049,19790000
1990-03-06,2651.800049,2684.459961,2638.060059,2676.800049,2676.800049,22340000
1990-03-07,2678.830078,2696.850098,2656.080078,2669.590088,2669.590088,22540000
1990-03-08,2672.520020,2705.179932,2661.260010,2696.169922,2696.169922,21850000
1990-03-09,2687.389893,2705.629883,2665.540039,2683.330078,2683.330078,21700000
1990-03-12,2672.520020,2698.649902,2661.939941,2686.709961,2686.709961,16960000
1990-03-13,2677.479980,2699.550049,2657.879883,2674.550049,2674.550049,20120000
1990-03-14,2678.600098,2705.179932,2662.389893,2687.840088,2687.840088,16840000
